nodes;coordX;coordY
37227;0.6859632;47.4197347
37228;0.6841457;47.4195427
37229;0.6524622;47.4441184
37230;0.6785817;47.3657617
37231;0.6797786;47.3657661
37232;0.6789743;47.3657748
37233;0.6795689;47.3657769
37234;0.6783776;47.365781
37235;0.6793699;47.3657871
37236;0.6791776;47.365797
37237;0.6801074;47.3660892
37238;0.6800212;47.3660947
37239;0.6798162;47.3661094
37240;0.6796043;47.3661174
37241;0.6794798;47.3661208
37242;0.6791728;47.3661428
37243;0.6790118;47.3661561
37244;0.6771428;47.366166
37245;0.6788284;47.3661689
37246;0.6773522;47.3661725
37247;0.6489387;47.4216135
37248;0.6482322;47.4213365
37249;0.677732;47.3662271
37250;0.6571421;47.3152189
37251;0.6572009;47.3152259
37252;0.675998;47.366281
37253;0.6774173;47.3662355
37254;0.6770564;47.3662406
37255;0.6775036;47.3662392
37256;0.6571279;47.3152607
37257;0.6573592;47.3152613
37258;0.6570847;47.315293
37259;0.6575126;47.3152962
37260;0.6576509;47.3153127
37261;0.6576978;47.3153156
37262;0.6784896;47.4017209
37263;0.6577295;47.3153708
37264;0.6576942;47.315391
37265;0.7775054;47.4430149
37266;0.6569682;47.3154394
37267;0.6624667;47.3229452
37268;0.6624927;47.3229793
37269;0.777449;47.4432255
37270;0.6789001;47.3657348
37271;0.6787798;47.365743
37272;0.6781645;47.3658011
37273;0.6779534;47.3658211
37274;0.6907944;47.372209
37275;0.6768928;47.3658807
37276;0.6766839;47.3658866
37277;0.6766353;47.365888
37278;0.6764545;47.3658931
37279;0.6954925;47.3733835
37280;0.6423228;47.4217243
37281;0.5810228;47.3767948
37282;0.6981372;47.3808556
37283;0.6981954;47.3807084
37284;0.69781;47.3806087
37285;0.6982073;47.3806795
37286;0.677098;47.366241
37287;0.5612021;47.3223486
37288;0.6774767;47.3662406
37289;0.6767132;47.3662531
37290;0.6435059;47.4221977
37291;0.6764844;47.3662574
37292;0.6794272;47.3664375
37293;0.5726342;47.374518
37294;0.5721434;47.3739975
37295;0.5705099;47.3734709
37296;0.6788481;47.3664557
37297;0.6786254;47.366462
37298;0.6784079;47.3664682
37299;0.6790202;47.3664545
37300;0.5667454;47.3730494
37301;0.6779647;47.3664807
37302;0.6781981;47.3664741
37303;0.6792326;47.3664443
37304;0.755968;47.3581778
37305;0.6939245;47.3724814
37306;0.6395917;47.4243038
37307;0.6924701;47.3726273
37308;0.6965717;47.3808117
37309;0.6965056;47.3808257
37310;0.7793753;47.4431921
37311;0.7392172;47.3778724
37312;0.7374719;47.3778651
37313;0.5858564;47.3771616
37314;0.6906398;47.3721002
37315;0.7390978;47.3779668
37316;0.7413611;47.3798221
37317;0.7412193;47.3800013
37318;0.6732726;47.3931038
37319;0.7409799;47.3807969
37320;0.7364279;47.380108
37321;0.6921452;47.3721449
37322;0.650555;47.3874991
37323;0.7373798;47.3790392
37324;0.7369738;47.3802447
37325;0.601008;47.4010215
37326;0.7361777;47.3806431
37327;0.7361453;47.3805797
37328;0.6950071;47.3725495
37329;0.6969948;47.3807868
37330;0.7355876;47.3808745
37331;0.6672535;47.3975478
37332;0.692667;47.4095459
37333;0.7360518;47.3808989
37334;0.7360446;47.3794003
37335;0.6926849;47.3720597
37336;0.7365895;47.379482
37337;0.6930109;47.4095589
37338;0.7658247;47.4442472
37339;0.692217;47.4095324
37340;0.7704018;47.4491396
37341;0.7705056;47.4494141
37342;0.5916013;47.3776364
37343;0.7328718;47.3511538
37344;0.7711869;47.4435528
37345;0.6717599;47.3806442
37346;0.6713657;47.3806644
37347;0.6708124;47.3807106
37348;0.6706673;47.3807951
37349;0.6707125;47.3809417
37350;0.6479574;47.4000206
37351;0.6468432;47.3995244
37352;0.6707502;47.3813357
37353;0.6711633;47.3813269
37354;0.7397685;47.3177786
37355;0.686994;47.4150822
37356;0.6872527;47.4152106
37357;0.6876738;47.4149872
37358;0.6873644;47.4151514
37359;0.6872383;47.4150504
37360;0.6871262;47.4149833
37361;0.6875407;47.4148861
37362;0.6776498;47.3700468
37363;0.6785593;47.3693422
37364;0.6985322;47.4538536
37365;0.6985295;47.4060757
37366;0.6938915;47.3726484
37367;0.5584105;47.3172156
37368;0.6809076;47.3675548
37369;0.6753809;47.3666047
37370;0.6755441;47.3665709
37371;0.6988919;47.4541154
37372;0.7339132;47.3759402
37373;0.6906134;47.3722048
37374;0.6990039;47.4544625
37375;0.6593173;47.4121171
37376;0.6989136;47.454591
37377;0.5587934;47.3167432
37378;0.5587205;47.3169819
37379;0.5591308;47.3170725
37380;0.6989797;47.4545916
37381;0.561454;47.3170516
37382;0.6606861;47.4310504
37383;0.6609422;47.4523742
37384;0.7006835;47.4579819
37385;0.6755084;47.3949637
37386;0.6625644;47.4578491
37387;0.6626309;47.4577652
37388;0.7020744;47.4581874
37389;0.6775734;47.3673724
37390;0.6765779;47.3675916
37391;0.6659805;47.4593796
37392;0.4938133;47.3259336
37393;0.6584959;47.3443125
37394;0.6584578;47.3445268
37395;0.6575931;47.4332099
37396;0.6775803;47.3675048
37397;0.6777327;47.367475
37398;0.6786043;47.367285
37399;0.7055264;47.4582999
37400;0.6787793;47.3672469
37401;0.6792587;47.3671347
37402;0.634025;47.3676721
37403;0.634075;47.3675891
37404;0.6950104;47.3732114
37405;0.6965596;47.4912281
37406;0.6937399;47.3728631
37407;0.697628;47.491292
37408;0.6846729;47.4124561
37409;0.7263735;47.3682938
37410;0.7324272;47.3566804
37411;0.7260684;47.3683284
37412;0.6842486;47.4139893
37413;0.6949943;47.3732472
37414;0.6963855;47.3597116
37415;0.7324063;47.3568385
37416;0.6876183;47.4144649
37417;0.6046252;47.3281852
37418;0.732324;47.356985
37419;0.7347616;47.3573769
37420;0.6841013;47.4150189
37421;0.7363977;47.3577478
37422;0.6035111;47.3277783
37423;0.7419811;47.3586462
37424;0.6944033;47.372823
37425;0.6855581;47.4147013
37426;0.7429181;47.3592243
37427;0.7428837;47.3592909
37428;0.686323;47.4145151
37429;0.7353004;47.3593891
37430;0.6868259;47.4147435
37431;0.6868862;47.4148413
37432;0.6070581;47.4442308
37433;0.6513543;47.442723
37434;0.6865667;47.4139571
37435;0.6512314;47.4427663
37436;0.676463;47.4180895
37437;0.6597668;47.3465726
37438;0.6883965;47.4089334
37439;0.6611653;47.3468857
37440;0.694917;47.3730725
37441;0.6871208;47.4097322
37442;0.6787368;47.4179809
37443;0.69495;47.3731932
37444;0.6831022;47.4104923
37445;0.6860772;47.4123457
37446;0.6818584;47.4177188
37447;0.5618003;47.3169682
37448;0.6887098;47.413186
37449;0.6823533;47.4174171
37450;0.6819787;47.3381202
37451;0.6920048;47.3725386
37452;0.6826233;47.4162778
37453;0.6589546;47.3151285
37454;0.6833855;47.4158802
37455;0.6835383;47.415779
37456;0.7360874;47.3788343
37457;0.7367693;47.3789445
37458;0.7447805;47.345513
37459;0.7446808;47.3457291
37460;0.7360303;47.37901
37461;0.7367059;47.3791213
37462;0.5544486;47.3640108
37463;0.6938934;47.3724922
37464;0.6939369;47.3724288
37465;0.6940051;47.3726578
37466;0.6514833;47.4185383
37467;0.5661105;47.3659
37468;0.5537728;47.3664221
37469;0.6348809;47.3861164
37470;0.6346433;47.3865444
37471;0.553935;47.36661
37472;0.5547204;47.3668169
37473;0.5427272;47.3108112
37474;0.5442672;47.3094822
37475;0.5548918;47.3689456
37476;0.5443776;47.3090276
37477;0.641335;47.382099
37478;0.6937037;47.3725272
37479;0.66923;47.3880128
37480;0.6697977;47.3881011
37481;0.6945312;47.3728255
37482;0.6937813;47.3613287
37483;0.692603;47.372306
37484;0.6937229;47.359662
37485;0.6939102;47.3601784
37486;0.6941909;47.3596
37487;0.6938366;47.3726825
37488;0.6014428;47.4034084
37489;0.6023581;47.4035727
37490;0.6909686;47.3722131
37491;0.602369;47.4035429
37492;0.6024044;47.4034466
37493;0.662865;47.4386179
37494;0.6769948;47.3831373
37495;0.718225;47.3897555
37496;0.6668327;47.4392848
37497;0.7203446;47.390088
37498;0.6922008;47.3719854
37499;0.6515917;47.3839994
37500;0.7186257;47.3913457
37501;0.6525189;47.3842855
37502;0.6940745;47.3724143
37503;0.6062554;47.3386983
37504;0.6051661;47.3386013
37505;0.6750178;47.3858289
37506;0.6749531;47.3858188
37507;0.6579303;47.3858562
37508;0.6753962;47.3858913
37509;0.7525508;47.3647025
37510;0.6754471;47.3859513
37511;0.7525983;47.3645998
37512;0.7525083;47.3645096
37513;0.7524023;47.3645181
37514;0.6948185;47.3727622
37515;0.6545506;47.3870247
37516;0.752313;47.3646415
37517;0.6391029;47.4344097
37518;0.6386514;47.4346322
37519;0.7524344;47.3647069
37520;0.6391942;47.4344309
37521;0.6528984;47.3875469
37522;0.751454;47.361082
37523;0.7475932;47.3643902
37524;0.7476416;47.363686
37525;0.6946754;47.3728431
37526;0.6763841;47.3885516
37527;0.6764567;47.3878289
37528;0.6749174;47.3884695
37529;0.6761227;47.3878963
37530;0.6840377;47.3843299
37531;0.6362411;47.433996
37532;0.6989361;47.3802057
37533;0.6838099;47.3813153
37534;0.6992258;47.3802118
37535;0.6384316;47.434357
37536;0.6995236;47.3802734
37537;0.6996275;47.3801042
37538;0.699624;47.3799485
37539;0.6722488;47.4408866
37540;0.6390313;47.4341467
37541;0.6991233;47.379665
37542;0.6992921;47.3796969
37543;0.6383884;47.4342481
37544;0.7154935;47.3967877
37545;0.6992749;47.3792446
37546;0.6926319;47.3722193
37547;0.6389512;47.4351837
37548;0.6720397;47.4129163
37549;0.6391982;47.4354207
37550;0.6379218;47.4336657
37551;0.6387698;47.4338536
37552;0.6395336;47.4343119
37553;0.6610939;47.4122733
37554;0.6386919;47.4338589
37555;0.6393915;47.4343587
37556;0.6793597;47.349528
37557;0.760048;47.3901106
37558;0.639563;47.4348815
37559;0.6941842;47.3727663
37560;0.6985381;47.3950148
37561;0.6983816;47.3951105
37562;0.6986052;47.3951312
37563;0.6982997;47.3951595
37564;0.6984407;47.3951838
37565;0.6983411;47.3952157
37566;0.6981922;47.3952239
37567;0.69822;47.3952545
37568;0.6986363;47.3956843
37569;0.6948045;47.3595787
37570;0.6945902;47.3595395
37571;0.695425;47.3593511
37572;0.6778777;47.4001275
37573;0.6923982;47.374375
37574;0.6925851;47.3744249
37575;0.6723062;47.469674
37576;0.6213768;47.3451995
37577;0.6215485;47.3452861
37578;0.6200538;47.3454577
37579;0.6215226;47.3454888
37580;0.6205637;47.3455023
37581;0.6215644;47.3456108
37582;0.6214993;47.345628
37583;0.6199661;47.3461651
37584;0.6197761;47.3461865
37585;0.5841729;47.3307188
37586;0.5841756;47.3308651
37587;0.695986;47.3159647
37588;0.6964176;47.3157286
37589;0.6415833;47.4302948
37590;0.481819;47.3408688
37591;0.4961391;47.331909
37592;0.6507539;47.4294922
37593;0.6508198;47.4293965
37594;0.649879;47.4292294
37595;0.6500583;47.4292297
37596;0.4901706;47.3269693
37597;0.6491002;47.4302351
37598;0.6484212;47.4299977
37599;0.6494917;47.4299367
37600;0.5074849;47.3338339
37601;0.6498282;47.4298906
37602;0.6493538;47.4300418
37603;0.6849262;47.4400257
37604;0.6984301;47.4026978
37605;0.6984261;47.4027942
37606;0.6979693;47.4028089
37607;0.6984184;47.4028378
37608;0.6936213;47.3543589
37609;0.6911047;47.430723
37610;0.6911271;47.4308575
37611;0.6978779;47.3350657
37612;0.6980953;47.3350084
37613;0.4924825;47.3651392
37614;0.6965066;47.3354757
37615;0.6980126;47.3352766
37616;0.6917438;47.4187147
37617;0.5463624;47.348034
37618;0.5468541;47.3477074
37619;0.5468269;47.3480963
37620;0.659086;47.4209766
37621;0.6525592;47.4307881
37622;0.6489931;47.4303166
37623;0.6943982;47.3722109
37624;0.6446915;47.4298224
37625;0.6854622;47.3953536
37626;0.6855112;47.3952433
37627;0.6769234;47.3694448
37628;0.6783067;47.367076
37629;0.6356267;47.4268982
37630;0.5559616;47.2787195
37631;0.6746581;47.3643852
37632;0.6676694;47.3941288
37633;0.6680486;47.394228
37634;0.6691722;47.3944177
37635;0.6696599;47.3945064
37636;0.5530474;47.2825262
37637;0.614138;47.3409538
37638;0.6581497;47.4244367
37639;0.6579894;47.424596
37640;0.6581417;47.4245751
37641;0.6909627;47.3903192
37642;0.6776789;47.4433826
37643;0.6775387;47.4448189
37644;0.7093921;47.3717667
37645;0.689128;47.3412402
37646;0.6788882;47.4415284
37647;0.6898873;47.3420145
37648;0.690353;47.3421604
37649;0.690485;47.3422134
37650;0.6905552;47.3422601
37651;0.6785707;47.3691366
37652;0.6904889;47.3422718
37653;0.6907157;47.3422747
37654;0.6687707;47.4324962
37655;0.6903113;47.3423213
37656;0.6903523;47.3423623
37657;0.6676687;47.4325105
37658;0.6677924;47.4326579
37659;0.667921;47.4328549
37660;0.668154;47.4332117
37661;0.6680216;47.433009
37662;0.6690631;47.432927
37663;0.668766;47.4333513
37664;0.6692522;47.4332075
37665;0.669152;47.4330583
37666;0.6885174;47.3424609
37667;0.6810915;47.4422942
37668;0.6904485;47.342587
37669;0.6805931;47.4446411
37670;0.6672313;47.4129944
37671;0.4802147;47.3988589
37672;0.6920975;47.3822318
37673;0.6930509;47.3798853
37674;0.6851421;47.3923368
37675;0.6900866;47.3871814
37676;0.6854135;47.3918763
37677;0.6135311;47.3413429
37678;0.6134894;47.3416524
37679;0.696281;47.3431032
37680;0.696011;47.3431406
37681;0.6584312;47.3894657
37682;0.6585834;47.3895034
37683;0.6584188;47.3897802
37684;0.4771853;47.4007385
37685;0.6960135;47.3432555
37686;0.6978752;47.3434546
37687;0.6977493;47.3435319
37688;0.6648483;47.3362776
37689;0.6923352;47.3435689
37690;0.683676;47.3962211
37691;0.695729;47.3592072
37692;0.6838465;47.396179
37693;0.6950251;47.3593829
37694;0.6952247;47.3594206
37695;0.6955305;47.3594794
37696;0.6644484;47.3797014
37697;0.6951864;47.3595184
37698;0.6922733;47.343678
37699;0.6958812;47.3595421
37700;0.6954908;47.3595722
37701;0.6966775;47.3595707
37702;0.661219;47.3806755
37703;0.6658805;47.4097029
37704;0.6610208;47.3806139
37705;0.694885;47.3595935
37706;0.6951476;47.3596134
37707;0.6958441;47.3596325
37708;0.6954515;47.3596698
37709;0.6608438;47.380799
37710;0.692809;47.3438045
37711;0.6958117;47.359703
37712;0.6959006;47.359718
37713;0.6957977;47.3597352
37714;0.6960073;47.3597367
37715;0.6976587;47.3596938
37716;0.6947889;47.3598354
37717;0.6957117;47.3610081
37718;0.6944061;47.3598741
37719;0.6927367;47.3438581
37720;0.6646172;47.3385715
37721;0.6944706;47.3439058
37722;0.6943635;47.3439621
37723;0.6944005;47.3440071
37724;0.6934257;47.3440156
37725;0.6556934;47.3895413
37726;0.6569541;47.3906928
37727;0.6578238;47.3899886
37728;0.6839021;47.392044
37729;0.6632957;47.4095733
37730;0.684117;47.3920969
37731;0.6944473;47.3440588
37732;0.6647781;47.3359613
37733;0.664862;47.3385604
37734;0.662297;47.4094508
37735;0.5563122;47.3017639
37736;0.6485543;47.3937491
37737;0.5233434;47.3368097
37738;0.6097682;47.34201
37739;0.6104605;47.3420899
37740;0.6121926;47.3416308
37741;0.6587695;47.4325633
37742;0.6580259;47.4324971
37743;0.658276;47.4326317
37744;0.6151929;47.3430415
37745;0.6584359;47.4326484
37746;0.6733453;47.4086451
37747;0.6881173;47.3879287
37748;0.649231;47.407267
37749;0.5368992;47.3270476
37750;0.6950605;47.3836837
37751;0.694607;47.3837233
37752;0.6933166;47.3837826
37753;0.6934126;47.3838377
37754;0.6939753;47.3838489
37755;0.6932426;47.3839185
37756;0.7147161;47.3912152
37757;0.5708857;47.3120186
37758;0.7175825;47.3909711
37759;0.7173048;47.3910315
37760;0.7166744;47.3923513
37761;0.7163728;47.3918616
37762;0.7164183;47.3910481
37763;0.7067424;47.32787
37764;0.5715026;47.3127314
37765;0.7154857;47.3907515
37766;0.7155831;47.3911769
37767;0.6660357;47.4086217
37768;0.714344;47.3951813
37769;0.7155883;47.3912029
37770;0.7244059;47.3921126
37771;0.7222171;47.3921907
37772;0.7173677;47.3904276
37773;0.5317949;47.3344446
37774;0.7128882;47.39598
37775;0.712974;47.3959891
37776;0.7164729;47.3911932
37777;0.7234123;47.391918
37778;0.717564;47.3909248
37779;0.7133294;47.3961399
37780;0.7166965;47.3917732
37781;0.6557968;47.3619451
37782;0.6577777;47.3614595
37783;0.6566152;47.3617445
37784;0.6577309;47.3614709
37785;0.6573467;47.3606235
37786;0.7162597;47.3906142
37787;0.723232;47.3920741
37788;0.723389;47.392078
37789;0.6211621;47.3446378
37790;0.6203641;47.3446106
37791;0.7080322;47.3656962
37792;0.5313471;47.340094
37793;0.7065692;47.3272537
37794;0.5935534;47.3996756
37795;0.6786176;47.369306
37796;0.594558;47.400378
37797;0.5940451;47.4012301
37798;0.6796274;47.3685921
37799;0.6785422;47.3692649
37800;0.5937234;47.4000915
37801;0.6792856;47.3685494
37802;0.6793735;47.3684861
37803;0.5951513;47.4002607
37804;0.6327162;47.3827045
37805;0.5398626;47.3362701
37806;0.5940748;47.4018911
37807;0.7067369;47.327279
37808;0.6207133;47.3445222
37809;0.5930595;47.399751
37810;0.5940581;47.4014879
37811;0.6341848;47.3797505
37812;0.6202001;47.3446789
37813;0.730326;47.3564893
37814;0.6207263;47.3446135
37815;0.6804583;47.4099565
37816;0.6802454;47.4118842
37817;0.6225235;47.3455585
37818;0.6211022;47.3446203
37819;0.7065588;47.4188968
37820;0.6784718;47.4018833
37821;0.7029182;47.4188496
37822;0.7072987;47.3275914
37823;0.6193376;47.3179112
37824;0.6142699;47.3247198
37825;0.6151961;47.3244403
37826;0.6152649;47.3245267
37827;0.7073687;47.3273475
37828;0.6920302;47.4024921
37829;0.6923059;47.4025169
37830;0.6924784;47.4025324
37831;0.6534062;47.4191668
37832;0.5486035;47.432672
37833;0.6791775;47.4028224
37834;0.6777052;47.4026857
37835;0.6746714;47.4049141
37836;0.6783838;47.403748
37837;0.6920818;47.4029032
37838;0.6924212;47.40295
37839;0.6783731;47.4036777
37840;0.6779426;47.4035971
37841;0.6970795;47.3702259
37842;0.7098829;47.3715723
37843;0.6798518;47.4028622
37844;0.702634;47.3848172
37845;0.7095006;47.3717518
37846;0.7023454;47.3855373
37847;0.6736885;47.4054432
37848;0.6733135;47.4052789
37849;0.4810631;47.341556
37850;0.4820667;47.3409148
37851;0.6788778;47.4037178
37852;0.6404488;47.4358709
37853;0.6787546;47.4028373
37854;0.6401169;47.4358905
37855;0.657338;47.3186509
37856;0.6776063;47.4030041
37857;0.6750985;47.4049078
37858;0.657546;47.3185089
37859;0.6745815;47.4042802
37860;0.6793392;47.3685875
37861;0.6794297;47.3685258
37862;0.6795055;47.3685262
37863;0.6577287;47.3186264
37864;0.6807064;47.3678704
37865;0.7032953;47.4219873
37866;0.6575025;47.318773
37867;0.5991566;47.3785413
37868;0.6484693;47.4515465
37869;0.6480723;47.451668
37870;0.6600987;47.3237679
37871;0.5599787;47.4082427
37872;0.5534096;47.4070999
37873;0.6016801;47.3765764
37874;0.674874;47.3651056
37875;0.7059438;47.3614328
37876;0.674853;47.3652607
37877;0.5967331;47.3711859
37878;0.5967619;47.3711038
37879;0.6712085;47.368339
37880;0.6745748;47.3681114
37881;0.6722884;47.367735
37882;0.6743595;47.3681779
37883;0.6727416;47.3676659
37884;0.6727252;47.3677356
37885;0.6956719;47.3600019
37886;0.6956581;47.360042
37887;0.7429732;47.3597004
37888;0.6956275;47.3600791
37889;0.5613418;47.4073514
37890;0.6963696;47.3601194
37891;0.6942997;47.360116
37892;0.685562;47.3684428
37893;0.6853841;47.3682545
37894;0.6857007;47.3686682
37895;0.6961302;47.3603051
37896;0.6768972;47.3655051
37897;0.6858893;47.3690994
37898;0.6774343;47.3655076
37899;0.6754393;47.3654279
37900;0.6776581;47.3655173
37901;0.6962504;47.3602994
37902;0.5998163;47.3741827
37903;0.6945691;47.3604055
37904;0.6765711;47.3655882
37905;0.6771425;47.3656055
37906;0.6945126;47.3606028
37907;0.6855413;47.3687867
37908;0.6941035;47.3606307
37909;0.6945075;47.3606362
37910;0.5985569;47.3752966
37911;0.6859961;47.3695823
37912;0.6650177;47.3469129
37913;0.6956374;47.3607429
37914;0.6862172;47.3698546
37915;0.6861997;47.3695474
37916;0.6958916;47.3607889
37917;0.6693865;47.4255532
37918;0.744944;47.366733
37919;0.668063;47.4254406
37920;0.6959724;47.3608093
37921;0.6958389;47.3608233
37922;0.6963204;47.3609141
37923;0.6750698;47.3655258
37924;0.551113;47.4110876
37925;0.6781854;47.3656123
37926;0.6791585;47.3656209
37927;0.6797204;47.365625
37928;0.6962964;47.3609634
37929;0.696602;47.3609831
37930;0.6945566;47.3610809
37931;0.6804519;47.3659157
37932;0.6945273;47.361163
37933;0.6944981;47.3612339
37934;0.6942154;47.3612161
37935;0.694447;47.3612411
37936;0.5705643;47.409111
37937;0.6956051;47.3612808
37938;0.669356;47.4333528
37939;0.6688893;47.4326743
37940;0.6686084;47.4322932
37941;0.6684668;47.4321384
37942;0.6950292;47.3613409
37943;0.6955381;47.3613595
37944;0.6675559;47.4324079
37945;0.6947177;47.3617737
37946;0.6946938;47.3617799
37947;0.5603543;47.4108522
37948;0.6945748;47.3618077
37949;0.6945234;47.3618192
37950;0.5423613;47.3653609
37951;0.7448845;47.366596
37952;0.669457;47.4312544
37953;0.7450367;47.3666097
37954;0.7437161;47.3671365
37955;0.6822008;47.3905931
37956;0.6821037;47.3905655
37957;0.6914788;47.4050719
37958;0.7435558;47.3671692
37959;0.5603561;47.4069828
37960;0.6924687;47.4053524
37961;0.7448448;47.3666317
37962;0.6993631;47.3757954
37963;0.6781751;47.3655211
37964;0.7014623;47.3753688
37965;0.7571971;47.3860287
37966;0.7051493;47.3670661
37967;0.6986198;47.376368
37968;0.7553421;47.3859113
37969;0.6987725;47.3760178
37970;0.5588654;47.4066514
37971;0.5585425;47.4076146
37972;0.5612614;47.4072795
37973;0.6987825;47.3764298
37974;0.6989344;47.3760482
37975;0.75701;47.3862485
37976;0.6989755;47.3764214
37977;0.6989417;47.3764971
37978;0.7001015;47.3759292
37979;0.6997711;47.3758687
37980;0.6991229;47.3760835
37981;0.4876294;47.4107002
37982;0.5991034;47.4069717
37983;0.7003537;47.3766751
37984;0.4872394;47.4099422
37985;0.4868089;47.4101147
37986;0.7450071;47.3667225
37987;0.7002962;47.3768115
37988;0.4793563;47.4065985
37989;0.4868746;47.4078239
37990;0.4874513;47.4098587
37991;0.671801;47.3813246
37992;0.6717668;47.3807577
37993;0.6714576;47.3806423
37994;0.6715926;47.3807676
37995;0.6714661;47.3815735
37996;0.7363734;47.3360422
37997;0.7368369;47.3361559
37998;0.4837444;47.4076169
37999;0.4834306;47.4073828
38000;0.6717434;47.3803712
38001;0.7506934;47.3591604
38002;0.7502851;47.3599625
38003;0.7032573;47.3750797
38004;0.4844391;47.407891
38005;0.4847932;47.4075752
38006;0.4840609;47.4082141
38007;0.4841119;47.4079183
38008;0.4837713;47.4070469
38009;0.4814377;47.4045037
38010;0.6703386;47.3816081
38011;0.6689679;47.3816285
38012;0.6703365;47.3814689
38013;0.5343995;47.2930208
38014;0.6680845;47.3823034
38015;0.6680205;47.3819023
38016;0.7352289;47.3668699
38017;0.6680524;47.3821024
38018;0.6680786;47.3812708
38019;0.5220543;47.2990498
38020;0.7093782;47.3718794
38021;0.667967;47.3812341
38022;0.6680848;47.3813104
38023;0.7094125;47.3724002
38024;0.6197207;47.344892
38025;0.6191624;47.3440051
38026;0.6194243;47.3441889
38027;0.619627;47.3454273
38028;0.5220553;47.2986905
38029;0.6194529;47.3460543
38030;0.6906775;47.3626334
38031;0.6897316;47.362801
38032;0.6177612;47.3451932
38033;0.6178394;47.3450089
38034;0.6931383;47.3628799
38035;0.618643;47.3443815
38036;0.6187293;47.3443356
38037;0.6179531;47.3457375
38038;0.7450602;47.3666699
38039;0.6194838;47.3449203
38040;0.6191611;47.3449828
38041;0.6189024;47.3446355
38042;0.6813662;47.4064336
38043;0.6813512;47.4065407
38044;0.6811563;47.4064187
38045;0.6815591;47.4065521
38046;0.681142;47.4065239
38047;0.6193398;47.3454947
38048;0.5216616;47.2996377
38049;0.5212496;47.2996891
38050;0.6191481;47.3439492
38051;0.6185098;47.3436397
38052;0.6187721;47.3437535
38053;0.618343;47.344163
38054;0.619054;47.3435172
38055;0.6189785;47.3435906
38056;0.6956711;47.3966416
38057;0.6976957;47.3960587
38058;0.6975498;47.3967521
38059;0.698611;47.3950584
38060;0.6983826;47.39687
38061;0.6263549;47.3349212
38062;0.6572153;47.4096074
38063;0.6151785;47.3309
38064;0.659431;47.4046651
38065;0.6154479;47.3308744
38066;0.6150014;47.3308068
38067;0.6147644;47.3311462
38068;0.6135712;47.3330178
38069;0.6131514;47.3334746
38070;0.5047147;47.3003309
38071;0.6130195;47.3342962
38072;0.6127401;47.3345347
38073;0.5058362;47.3001852
38074;0.6171722;47.3359003
38075;0.6234571;47.4549139
38076;0.6205384;47.4534778
38077;0.6214222;47.4511171
38078;0.6511068;47.3432138
38079;0.615103;47.3374648
38080;0.6140059;47.3404912
38081;0.6095509;47.3427282
38082;0.6482909;47.3448824
38083;0.6482678;47.3444093
38084;0.643228;47.427885
38085;0.5875968;47.4013184
38086;0.649927;47.3434163
38087;0.6451679;47.3462605
38088;0.6451217;47.3461783
38089;0.6464924;47.3463714
38090;0.6464819;47.3464405
38091;0.6473438;47.3469462
38092;0.6482834;47.3466939
38093;0.6243148;47.3430981
38094;0.6275256;47.343652
38095;0.6435882;47.4289043
38096;0.6617952;47.3438013
38097;0.6619934;47.3437583
38098;0.644658;47.4302275
38099;0.661973;47.3438236
38100;0.6621053;47.3435553
38101;0.7114366;47.4546026
38102;0.6962649;47.3600085
38103;0.6968965;47.4702072
38104;0.7895626;47.4472486
38105;0.786584;47.453369
38106;0.5991656;47.3747801
38107;0.5992921;47.3748052
38108;0.599036;47.3747564
38109;0.6953466;47.4704924
38110;0.5991503;47.3748369
38111;0.5992163;47.3750311
38112;0.5990824;47.3750048
38113;0.5992784;47.3748606
38114;0.6961486;47.4705661
38115;0.5990178;47.3748137
38116;0.5992581;47.3749157
38117;0.5991267;47.3748925
38118;0.5991041;47.3749499
38119;0.695401;47.4706663
38120;0.6961932;47.4707095
38121;0.5990611;47.3750618
38122;0.5988668;47.3752861
38123;0.5988917;47.3753729
38124;0.674264;47.384857
38125;0.6755203;47.3846004
38126;0.6953289;47.4708254
38127;0.5989536;47.3753106
38128;0.696242;47.4708726
38129;0.6952194;47.4708834
38130;0.6601998;47.4067984
38131;0.6950094;47.4709585
38132;0.6953675;47.4709875
38133;0.6088407;47.3885442
38134;0.5991795;47.3745723
38135;0.5993215;47.3740345
38136;0.6088254;47.3884904
38137;0.7455439;47.463131
38138;0.6939925;47.4762207
38139;0.5987446;47.374946
38140;0.6677788;47.3411145
38141;0.6677089;47.3415088
38142;0.6680244;47.3422796
38143;0.7443118;47.460065
38144;0.6954912;47.4766637
38145;0.5986467;47.375195
38146;0.6944656;47.353915
38147;0.695293;47.3541944
38148;0.6966439;47.3406493
38149;0.6977897;47.341748
38150;0.5986781;47.3751263
38151;0.5987253;47.3750161
38152;0.5987905;47.3748369
38153;0.5081035;47.426631
38154;0.5053013;47.4277937
38155;0.6600095;47.409579
38156;0.699276;47.4213911
38157;0.7384007;47.3710376
38158;0.7253122;47.3735738
38159;0.7187304;47.409821
38160;0.7055572;47.4133848
38161;0.7151506;47.378166
38162;0.5220395;47.4309662
38163;0.7149217;47.3781981
38164;0.7134844;47.3778607
38165;0.7123904;47.3775658
38166;0.50797;47.4282057
38167;0.669127;47.340201
38168;0.6690836;47.3400281
38169;0.7109817;47.3425192
38170;0.681877;47.4104318
38171;0.6803302;47.410875
38172;0.6814281;47.4107347
