idcar_200m;i_est_200;lcog_geo;noeud_delegue;lon_mid;lat_mid;ind;men;men_pauv;men_1ind;men_5ind;men_prop;men_fmp;ind_snv;men_surf;men_coll;men_mais;log_av45;log_45_70;log_70_90;log_ap90;log_inc;log_soc;ind_0_3;ind_4_5;ind_6_10;ind_11_17;ind_18_24;ind_25_39;ind_40_54;ind_55_64;ind_65_79;ind_80p;ind_inc
CRS3035RES200mN2733000E3602800;1;37264;-1;0.4829926;47.295452;2;0.9;0.1;0.4;0.1;0.7;0;69014.9;112.1;0;0.9;0.6;0;0.1;0.1;0.1;0;0;0;0;0.2;0.2;0.2;0.5;0.2;0.7;0;0
CRS3035RES200mN2733000E3603200;1;37264;-1;0.48824257;47.295914;8;3.6;0.3;1.8;0.3;3;0;276059.6;448.6;0;3.6;2.7;0;0.3;0.3;0.3;0;0;0;0;0.9;0.9;0.9;1.8;0.9;2.6;0;0
CRS3035RES200mN2733000E3604400;0;;18928;0.50399303;47.2973
CRS3035RES200mN2733000E3604800;1;37099;26225;0.5092433;47.29776;11;4.2;0.3;0.3;0.3;3.9;0.3;261306.7;325.2;0;4.2;2.1;0;0.9;1.2;0;0;0.3;0.9;0.6;0.6;0.6;2.6;1.5;1.8;1.2;0.9;0
CRS3035RES200mN2733000E3605000;1;37099;21697;0.51186854;47.29799;8;3.4;0;0.8;0;2.9;0.3;226104.8;367.8;0;3.4;1;0;1.2;1;0.2;0;0.5;0.1;0.3;0.2;0.8;1.5;2.4;1.2;0.8;0.2;0
CRS3035RES200mN2733000E3605200;1;37099;20083;0.5144937;47.298218;4;1.7;0;0.4;0;1.4;0.2;113052.4;183.9;0;1.7;0.5;0;0.6;0.5;0.1;0;0.2;0;0.2;0.1;0.4;0.8;1.2;0.6;0.4;0.1;0
CRS3035RES200mN2733000E3605400;1;37099;23593;0.51711893;47.29845;5.5;2.3;0;0.6;0;2;0.2;155447.1;252.9;0;2.3;0.7;0;0.8;0.7;0.1;0;0.4;0.1;0.2;0.1;0.6;1;1.6;0.8;0.6;0.1;0
CRS3035RES200mN2733000E3605600;1;37099;-1;0.5197442;47.29868;10;4.2;0;1.1;0;3.6;0.4;282631;459.8;0;4.2;1.2;0;1.5;1.3;0.2;0;0.6;0.1;0.4;0.2;1.1;1.9;2.9;1.5;1.1;0.2;0
CRS3035RES200mN2733000E3605800;1;37099;18842;0.5223695;47.29891;19;8;0;2;0;6.8;0.8;536999;873.6;0;8;2.4;0;2.8;2.4;0.4;0;1.2;0.2;0.8;0.4;2;3.6;5.6;2.8;2;0.4;0
CRS3035RES200mN2733000E3606000;1;37099;40500;0.5249948;47.29914;13;5.2;0.5;0.8;0.2;4;0.2;323947.1;535.5;0;5.2;2.5;0.5;1.5;0.7;0;0;0.5;0;0.2;1.7;0.7;1.5;2.8;0.3;4.5;0.8;0
CRS3035RES200mN2733000E3606200;1;37099;40457;0.5276201;47.29937;9;3.6;0.3;0.5;0.2;2.8;0.2;224271;370.7;0;3.6;1.7;0.4;1;0.5;0;0;0.4;0;0.2;1.2;0.5;1;1.9;0.2;3.1;0.5;0
CRS3035RES200mN2733000E3606800;1;37099;8662;0.5354962;47.300056;4;1.6;0.2;0.2;0.1;1.2;0.1;99676;164.8;0;1.6;0.8;0.1;0.5;0.2;0;0;0.2;0;0.1;0.5;0.2;0.5;0.8;0.1;1.4;0.2;0
CRS3035RES200mN2733000E3607800;1;37099;36908;0.5486234;47.301205;4;1.5;0.1;0.3;0.1;1.5;0;111524.7;167.4;0;1.5;0.2;0.1;0.5;0.7;0;0;0.2;0;0.2;0.2;0.3;0.8;0.9;0.3;0.7;0.4;0
CRS3035RES200mN2733000E3608000;0;;30193;0.55124885;47.301434
CRS3035RES200mN2733000E3608200;0;;39624;0.5538744;47.301662
CRS3035RES200mN2733000E3608400;0;;37735;0.5564999;47.30189
CRS3035RES200mN2733000E3610600;1;37006;-1;0.5853823;47.30441;2;0.8;0.1;0.2;0.1;0.6;0.1;49456.9;100.3;0;0.8;0.4;0;0.3;0.1;0;0;0;0;0.2;0.1;0.1;0.3;0.3;0.5;0.4;0.1;0
CRS3035RES200mN2733000E3611400;1;3701837006;-1;0.59588563;47.30532;5;1.9;0.3;0.5;0.3;1.5;0.2;123642.1;250.8;0;1.9;0.9;0;0.7;0.2;0.1;0;0.1;0.1;0.5;0.3;0.3;0.7;0.8;1.1;0.9;0.2;0
CRS3035RES200mN2733000E3611600;1;3701837006;-1;0.5985115;47.30555;2;0.8;0.1;0.2;0.1;0.6;0.1;49456.9;100.3;0;0.8;0.4;0;0.3;0.1;0;0;0;0;0.2;0.1;0.1;0.3;0.3;0.5;0.4;0.1;0
CRS3035RES200mN2733000E3611800;1;3701837006;28226;0.6011374;47.30578;3;1.2;0.2;0.3;0.2;0.9;0.1;74185.3;150.5;0;1.2;0.6;0;0.4;0.2;0;0;0;0;0.3;0.2;0.2;0.4;0.5;0.7;0.6;0.1;0
CRS3035RES200mN2733000E3612000;0;;40243;0.6037633;47.306007
CRS3035RES200mN2733000E3613000;0;;29316;0.61689323;47.307144
CRS3035RES200mN2733000E3613800;0;;29310;0.62739754;47.308056
CRS3035RES200mN2733000E3614800;0;;24896;0.6405284;47.309193
CRS3035RES200mN2733000E3615000;0;;24898;0.6431546;47.309418
CRS3035RES200mN2733000E3615400;1;37122;-1;0.64840716;47.30987;18;6.2;0;0.6;0.6;5.6;0.6;485923.5;786.8;0;6.2;2.1;0.6;2.1;1.4;0;0.2;0.6;0.2;1.2;2.1;1.9;2.5;3.3;2.1;3.5;0.6;0
CRS3035RES200mN2733000E3615800;0;;38738;0.65365976;47.310326
CRS3035RES200mN2733000E3616200;1;37122;35478;0.6589125;47.31078;4;1.4;0.1;0.1;0.2;1.2;0;119449;191.3;0;1.4;0.6;0.1;0.3;0.4;0;0;0;0.1;0.1;0.2;0.8;0.3;0.9;0.8;0.7;0.1;0
CRS3035RES200mN2733000E3617000;1;37122;-1;0.6694181;47.311684;4;1.7;0.1;0.6;0;1.5;0.2;114726.8;186.4;0;1.7;1;0;0.3;0.3;0.1;0;0.2;0;0.2;0.5;0.2;0.3;1.2;0.1;1;0.3;0
CRS3035RES200mN2733000E3617200;1;37122;34716;0.6720446;47.311913;5;2.2;0.1;0.8;0;1.8;0.2;143408.5;233;0;2.2;1.3;0;0.5;0.3;0.1;0;0.2;0;0.2;0.7;0.2;0.5;1.5;0.1;1.3;0.3;0
CRS3035RES200mN2733000E3617400;1;37122;36417;0.67467105;47.312138;11;4.8;0.2;1.8;0;4;0.5;315498.6;512.5;0;4.8;2.7;0;1;0.8;0.3;0;0.5;0;0.5;1.5;0.5;1;3.2;0.2;2.8;0.8;0
CRS3035RES200mN2733000E3617600;1;37122;-1;0.67729753;47.312363;4;1.7;0.1;0.6;0;1.5;0.2;114726.8;186.4;0;1.7;1;0;0.3;0.3;0.1;0;0.2;0;0.2;0.5;0.2;0.3;1.2;0.1;1;0.3;0
CRS3035RES200mN2733000E3617800;1;37122;-1;0.6799241;47.312588;1;0.4;0;0.2;0;0.4;0;28681.7;46.6;0;0.4;0.2;0;0.1;0.1;0;0;0;0;0;0.1;0.1;0.1;0.3;0;0.3;0.1;0
CRS3035RES200mN2733000E3618600;0;;2795;0.69043034;47.31349
CRS3035RES200mN2733000E3618800;0;;39047;0.693057;47.31372
CRS3035RES200mN2733000E3619000;0;;3421;0.69568366;47.313946
CRS3035RES200mN2733000E3619200;0;;23627;0.6983103;47.31417
CRS3035RES200mN2733000E3619400;0;;9684;0.700937;47.314396
CRS3035RES200mN2733000E3620200;1;3705037266;-1;0.71144396;47.3153;2;0.8;0;0.1;0;0.7;0.1;59141.2;107.6;0;0.8;0.2;0.1;0.2;0.3;0;0;0.1;0.1;0.2;0.2;0.1;0.3;0.4;0.1;0.4;0.1;0
CRS3035RES200mN2733000E3620600;1;3705037266;33311;0.7166976;47.31575;20;7.6;0.2;1.5;0.5;7.2;0.7;591412.3;1075.6;0;7.6;2.3;0.6;2.3;2.4;0;0;0.7;1.1;2.4;1.8;0.7;3.6;4.2;1;3.9;0.6;0
CRS3035RES200mN2733000E3620800;1;3726637050;43464;0.7193244;47.315975;23;8.8;0.2;1.7;0.6;8.2;0.7;680124.1;1237;0;8.8;2.6;0.8;2.6;2.8;0;0;0.8;1.2;2.7;2.1;0.8;4.1;4.9;1.1;4.5;0.8;0
CRS3035RES200mN2733000E3621400;0;;22714;0.72720504;47.31665
CRS3035RES200mN2733000E3622000;1;3726637050;24578;0.73508584;47.31732;5.5;1.9;0.1;0.1;0.3;1.6;0.1;150342.4;243.5;0;1.9;0.3;0.1;0.8;0.7;0;0;0.3;0;0.2;0.8;0.5;0.7;1.2;0.7;1.1;0;0
CRS3035RES200mN2733000E3622200;1;3726637050;32661;0.7377128;47.317547;3;1;0;0.1;0.2;0.9;0;82005;132.8;0;1;0.2;0;0.4;0.4;0;0;0.1;0;0.1;0.4;0.3;0.4;0.7;0.4;0.6;0;0
CRS3035RES200mN2733000E3622400;1;3726637050;2854;0.7403398;47.317772;3;1;0;0.1;0.2;0.9;0;82005;132.8;0;1;0.2;0;0.4;0.4;0;0;0.1;0;0.1;0.4;0.3;0.4;0.7;0.4;0.6;0;0
CRS3035RES200mN2733000E3623200;0;;4296;0.750848;47.318672
CRS3035RES200mN2733000E3623600;1;37104;-1;0.7561022;47.31912;25;10.7;1;3.2;0.6;6.8;0.6;681665.6;1061;2.3;8.4;1.9;0.3;7.5;1;0;0;1;0.3;1;1.3;2.9;4.9;3.2;3.9;4.5;2;0
CRS3035RES200mN2733000E3627600;1;37015;-1;0.80864894;47.323593;2;0.9;0;0.2;0;0.8;0.1;58141.8;107;0;0.9;0.5;0;0.2;0.2;0;0;0.1;0;0.1;0.1;0.1;0.3;0.5;0.4;0.3;0.1;0
CRS3035RES200mN2733000E3627800;1;37015;-1;0.8112765;47.323814;3;1.3;0;0.2;0;1.2;0.2;87212.7;160.5;0;1.3;0.7;0;0.3;0.3;0;0;0.2;0;0.1;0.1;0.2;0.4;0.7;0.7;0.4;0.2;0
CRS3035RES200mN2733000E3628200;1;37015;-1;0.81653166;47.32426;1;0.4;0.1;0.1;0;0.3;0;22858.4;42.4;0;0.4;0.2;0;0.1;0.1;0;0;0;0;0.1;0;0.1;0.2;0.2;0.2;0.2;0;0
CRS3035RES200mN2733000E3629000;1;37015;-1;0.8270422;47.325153;5;1.8;0.1;0.2;0.2;1.6;0.2;127214.3;214.5;0.1;1.7;1;0;0.4;0.4;0;0;0;0;0.2;0.8;0.4;0.7;1.3;1;0.3;0.3;0
CRS3035RES200mN2733000E3629200;1;37015;-1;0.8296699;47.325375;4;1.5;0.1;0.1;0.1;1.3;0.1;101771.4;171.6;0.1;1.4;0.8;0;0.3;0.4;0;0;0.1;0.1;0.1;0.6;0.3;0.5;1;0.8;0.3;0.2;0
CRS3035RES200mN2733200E3600200;1;37264;-1;0.4485404;47.29423;26;9.8;0.6;1.8;0.6;7.4;0.9;634483;1040.9;0;9.8;3;0;1.5;5.3;0;0;0.3;0.6;1.2;2.4;3.2;2.9;4.7;6.5;2.7;1.5;0
CRS3035RES200mN2733200E3600400;1;37264;-1;0.45116517;47.29446;14;5.2;0.3;1;0.3;4;0.5;341644.7;560.5;0;5.2;1.6;0;0.8;2.8;0;0;0.2;0.3;0.6;1.3;1.8;1.6;2.5;3.5;1.4;0.8;0
CRS3035RES200mN2733200E3603600;1;37264;-1;0.49316472;47.29816;6;2.7;0.2;1.3;0.2;2.2;0;207044.7;336.4;0;2.7;2;0;0.2;0.2;0.3;0;0;0;0;0.6;0.7;0.7;1.3;0.7;2;0;0
CRS3035RES200mN2733200E3604600;1;37099;-1;0.5062907;47.299313;2;0.8;0.1;0.1;0.1;0.7;0.1;47510.3;59.1;0;0.8;0.4;0;0.2;0.2;0;0;0;0.2;0.1;0.1;0.1;0.5;0.3;0.3;0.2;0.2;0
CRS3035RES200mN2733200E3604800;1;37099;16888;0.5089159;47.29954;7;2.6;0.2;0.2;0.2;2.5;0.2;166286.1;207;0;2.6;1.3;0;0.6;0.7;0;0;0.2;0.6;0.4;0.4;0.4;1.7;0.9;1.1;0.7;0.6;0
CRS3035RES200mN2733200E3605800;1;37099;-1;0.5220425;47.300694;1;0.4;0;0.1;0;0.4;0;28263.1;46;0;0.4;0.1;0;0.2;0.1;0;0;0.1;0;0;0;0.1;0.2;0.3;0.2;0.1;0;0
CRS3035RES200mN2733200E3606000;1;37099;-1;0.5246679;47.300922;3;1.2;0.1;0.2;0.1;0.9;0.1;74757;123.6;0;1.2;0.6;0.1;0.3;0.2;0;0;0.1;0;0.1;0.4;0.2;0.3;0.6;0.1;1;0.2;0
CRS3035RES200mN2733200E3606200;0;;15260;0.5272933;47.30115
CRS3035RES200mN2733200E3606800;0;;25516;0.5351696;47.30184
CRS3035RES200mN2733200E3607400;1;37099;23752;0.5430462;47.30253;1;0.4;0;0.1;0;0.4;0;27881.2;41.8;0;0.4;0.1;0;0.1;0.2;0;0;0;0;0;0.1;0.1;0.2;0.2;0.1;0.2;0.1;0
CRS3035RES200mN2733200E3607600;0;;30466;0.5456717;47.30276
CRS3035RES200mN2733200E3607800;0;;30189;0.5482973;47.30299
CRS3035RES200mN2733200E3608000;0;;30191;0.5509229;47.30322
CRS3035RES200mN2733200E3610200;1;370063701837099;8868;0.57980573;47.305737;2;0.8;0.1;0.2;0.1;0.6;0.1;49456.9;100.3;0;0.8;0.4;0;0.3;0.1;0;0;0;0;0.2;0.1;0.1;0.3;0.3;0.5;0.4;0.1;0
CRS3035RES200mN2733200E3610400;1;3700637018;-1;0.5824316;47.305965;1;0.4;0.1;0.1;0.1;0.3;0;24728.4;50.2;0;0.4;0.2;0;0.1;0.1;0;0;0;0;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0;0
CRS3035RES200mN2733200E3611000;1;3701837006;39688;0.59030926;47.30665;3;1.2;0.2;0.3;0.2;0.9;0.1;74185.3;150.5;0;1.2;0.6;0;0.4;0.2;0;0;0;0;0.3;0.2;0.2;0.4;0.5;0.7;0.6;0.1;0
CRS3035RES200mN2733200E3612000;0;;18643;0.6034391;47.30779
CRS3035RES200mN2733200E3613000;0;;33733;0.61656946;47.30893
CRS3035RES200mN2733200E3614200;0;;7870;0.63232654;47.31029
CRS3035RES200mN2733200E3614400;0;;7877;0.6349528;47.31052
CRS3035RES200mN2733200E3614600;0;;24871;0.6375791;47.31075
CRS3035RES200mN2733200E3615400;1;37122;25601;0.6480844;47.311657;20;6.9;0;0.7;0.7;6.2;0.7;539915;874.3;0;6.9;2.3;0.7;2.3;1.6;0;0.2;0.7;0.2;1.4;2.3;2.1;2.7;3.7;2.3;3.9;0.7;0
CRS3035RES200mN2733200E3615600;1;37122;-1;0.6507108;47.311882;4;1.4;0;0.1;0.1;1.2;0.1;107983;174.9;0;1.4;0.5;0.1;0.5;0.3;0;0;0.1;0;0.3;0.5;0.4;0.6;0.7;0.5;0.8;0.1;0
CRS3035RES200mN2733200E3615800;0;;35392;0.6533372;47.31211
CRS3035RES200mN2733200E3616000;0;;12255;0.6559636;47.312336
CRS3035RES200mN2733200E3616600;0;;40381;0.66384304;47.313015
CRS3035RES200mN2733200E3616800;0;;39113;0.6664695;47.313244
CRS3035RES200mN2733200E3617000;0;;36424;0.66909605;47.31347
CRS3035RES200mN2733200E3617200;1;37122;-1;0.6717226;47.313694;7;3;0.2;1.1;0;2.5;0.3;200771.9;326.1;0;3;1.7;0;0.6;0.5;0.2;0;0.3;0;0.3;1;0.3;0.6;2.1;0.2;1.7;0.5;0
CRS3035RES200mN2733200E3617400;0;;12297;0.6743492;47.313923
CRS3035RES200mN2733200E3617800;0;;33832;0.6796024;47.314373
CRS3035RES200mN2733200E3619000;0;;37587;0.6953625;47.315727
CRS3035RES200mN2733200E3619200;0;;9692;0.6979892;47.315956
CRS3035RES200mN2733200E3619600;0;;9678;0.70324284;47.316406
CRS3035RES200mN2733200E3620200;0;;346;0.71112335;47.31708
CRS3035RES200mN2733200E3620400;0;;18125;0.7137502;47.317307
CRS3035RES200mN2733200E3620600;1;37050;-1;0.7163771;47.31753;4;1.5;0;0.3;0.1;1.4;0.1;118282.5;215.1;0;1.5;0.4;0.1;0.5;0.5;0;0;0.1;0.2;0.5;0.4;0.2;0.7;0.8;0.2;0.8;0.1;0
CRS3035RES200mN2733200E3620800;1;37050;43468;0.71900403;47.317757;5;1.9;0;0.4;0.1;1.8;0.2;147853.1;268.9;0;1.9;0.6;0.1;0.6;0.6;0;0;0.2;0.3;0.6;0.4;0.2;0.9;1;0.2;1;0.2;0
CRS3035RES200mN2733200E3621800;0;;21416;0.73213893;47.318882
CRS3035RES200mN2733200E3622000;1;3705037266;11802;0.734766;47.319107;13;4.4;0.2;0.3;0.8;3.8;0.2;355354.8;575.6;0;4.4;0.8;0.1;1.9;1.6;0;0;0.6;0;0.5;2;1.1;1.6;2.8;1.7;2.7;0;0
CRS3035RES200mN2733200E3622200;1;37050;-1;0.7373931;47.319332;20;6.8;0.2;0.5;1.2;5.8;0.2;546699.7;885.6;0;6.8;1.2;0.3;2.9;2.4;0;0;1;0;0.7;3;1.7;2.4;4.4;2.7;4.1;0;0
CRS3035RES200mN2733200E3622400;1;37050;-1;0.74002016;47.319557;5;1.7;0.1;0.1;0.3;1.5;0.1;136674.9;221.4;0;1.7;0.3;0.1;0.7;0.6;0;0;0.2;0;0.2;0.8;0.4;0.6;1.1;0.7;1;0;0
CRS3035RES200mN2733200E3623200;0;;4297;0.7505287;47.320454
CRS3035RES200mN2733200E3623400;1;3710437050;-1;0.7531559;47.32068;6;2.6;0.2;0.8;0.2;1.6;0.2;163599.8;254.6;0.6;2;0.5;0.1;1.8;0.2;0;0;0.2;0.1;0.2;0.3;0.7;1.2;0.8;0.9;1.1;0.5;0
CRS3035RES200mN2733200E3623600;1;37104;-1;0.7557831;47.320904;9;3.9;0.4;1.2;0.2;2.5;0.2;245399.6;382;0.8;3.1;0.7;0.1;2.7;0.4;0;0;0.3;0.1;0.3;0.5;1.1;1.8;1.2;1.4;1.6;0.7;0
CRS3035RES200mN2733200E3624400;1;37104;-1;0.76629215;47.3218;5;2;0.3;0.3;0.2;1.7;0.1;115788.1;207.9;0.2;1.8;0.3;0.1;1.2;0.4;0;0;0;0.1;0.1;0.8;0.2;0.3;1.4;0.9;1.2;0;0
CRS3035RES200mN2733200E3624600;1;37104;-1;0.7689194;47.322025;2;0.8;0.1;0.1;0.1;0.7;0;46315.2;83.2;0.1;0.7;0.1;0;0.5;0.2;0;0;0;0;0;0.3;0.1;0.1;0.6;0.4;0.5;0;0
CRS3035RES200mN2733200E3625000;1;37104;-1;0.7741741;47.32247;1;0.4;0.1;0.1;0;0.3;0;23157.6;41.6;0;0.4;0.1;0;0.2;0.1;0;0;0;0;0;0.2;0;0.1;0.3;0.2;0.2;0;0
CRS3035RES200mN2733200E3628000;1;37015;-1;0.8135869;47.32582;5;2.1;0.3;0.7;0.2;1.6;0.1;114292.1;212;0;2.1;1.1;0;0.7;0.3;0;0;0.1;0.2;0.4;0.2;0.3;1.1;0.9;0.8;0.9;0.1;0
CRS3035RES200mN2733200E3629000;1;37015;-1;0.8267255;47.326935;19;6.9;0.4;0.6;0.6;6.1;0.6;483414.3;815;0.4;6.5;3.7;0;1.6;1.6;0;0;0.2;0.2;0.6;3;1.4;2.6;4.9;3.9;1.2;1;0
CRS3035RES200mN2733200E3629200;1;37015;-1;0.8293533;47.32716;5;1.8;0.1;0.2;0.2;1.6;0.2;127214.3;214.5;0.1;1.7;1;0;0.4;0.4;0;0;0;0;0.2;0.8;0.4;0.7;1.3;1;0.3;0.3;0
CRS3035RES200mN2733400E3600200;0;37264;-1;0.44821092;47.296013;28;12;0;3;0;11;2;575110.6;1124;0;12;5;2;1;4;0;0;1;1;1;2;3;9;4;3;1;3;0
CRS3035RES200mN2733400E3600400;1;37264;-1;0.4508358;47.296246;29;10.9;0.7;2;0.7;8.2;1;707692.5;1161;0;10.9;3.3;0;1.7;5.9;0;0;0.3;0.7;1.3;2.6;3.6;3.3;5.3;7.3;3;1.6;0
CRS3035RES200mN2733400E3600600;1;37264;-1;0.4534607;47.29648;2;0.8;0;0.1;0;0.6;0.1;48806.4;80.1;0;0.8;0.3;0;0.1;0.4;0;0;0;0;0.1;0.2;0.3;0.2;0.4;0.5;0.2;0.1;0
CRS3035RES200mN2733400E3603600;1;37264;-1;0.49283674;47.299942;1;0.4;0;0.2;0;0.4;0;34507.5;56.1;0;0.4;0.3;0;0;0;0.1;0;0;0;0;0.1;0.1;0.1;0.2;0.1;0.4;0;0
CRS3035RES200mN2733400E3604400;0;;36902;0.5033378;47.300865
CRS3035RES200mN2733400E3604600;0;;16942;0.50596315;47.301094
CRS3035RES200mN2733400E3604800;1;37099;19128;0.5085885;47.301327;4;1.5;0.1;0.1;0.1;1.4;0.1;95020.6;118.3;0;1.5;0.8;0;0.3;0.4;0;0;0.1;0.3;0.2;0.2;0.2;1;0.6;0.7;0.4;0.3;0
CRS3035RES200mN2733400E3605400;0;;18782;0.51646465;47.302017
CRS3035RES200mN2733400E3605800;0;;23587;0.5217155;47.302475
CRS3035RES200mN2733400E3606400;0;;23453;0.529592;47.303165
CRS3035RES200mN2733400E3606800;1;37099;11584;0.5348431;47.303623;4;1.6;0.2;0.2;0.1;1.2;0.1;99676;164.8;0;1.6;0.8;0.1;0.5;0.2;0;0;0.2;0;0.1;0.5;0.2;0.5;0.8;0.1;1.4;0.2;0
CRS3035RES200mN2733400E3607000;1;37099;11590;0.5374687;47.303856;2;0.8;0;0.1;0.1;0.8;0;55762.3;83.7;0;0.8;0.1;0.1;0.3;0.3;0;0;0.1;0;0.1;0.1;0.2;0.4;0.4;0.2;0.3;0.2;0
CRS3035RES200mN2733400E3607400;1;37099;23746;0.54271984;47.304314;3;1.1;0;0.2;0.1;1.1;0;83643.5;125.5;0;1.1;0.1;0.1;0.4;0.5;0;0;0.2;0;0.2;0.2;0.2;0.6;0.6;0.2;0.5;0.3;0
CRS3035RES200mN2733400E3607600;0;;30461;0.5453455;47.304543
CRS3035RES200mN2733400E3607800;1;37099;23424;0.5479711;47.30477;2;0.8;0;0.1;0.1;0.8;0;55762.3;83.7;0;0.8;0.1;0.1;0.3;0.3;0;0;0.1;0;0.1;0.1;0.2;0.4;0.4;0.2;0.3;0.2;0
CRS3035RES200mN2733400E3608000;1;37099;6646;0.55059683;47.305;4;1.6;0.1;0.2;0.2;1.1;0.1;127860.3;211.4;0;1.6;1;0.1;0.3;0.2;0;0;0.1;0;0.1;0.5;0.2;0.4;1.2;0.7;0.6;0.2;0
CRS3035RES200mN2733400E3608400;1;37099;-1;0.55584824;47.305458;2;0.8;0;0.1;0.1;0.5;0;63930.1;105.7;0;0.8;0.5;0;0.2;0.1;0;0;0;0;0.1;0.2;0.1;0.2;0.6;0.4;0.3;0.1;0
CRS3035RES200mN2733400E3608800;0;;15658;0.56109977;47.30592
CRS3035RES200mN2733400E3609600;0;;36559;0.571603;47.30683
CRS3035RES200mN2733400E3609800;0;;17051;0.5742289;47.30706
CRS3035RES200mN2733400E3610000;0;;481;0.57685477;47.30729
CRS3035RES200mN2733400E3610200;0;;42533;0.5794807;47.307518
CRS3035RES200mN2733400E3610400;1;37018;-1;0.5821066;47.307747;9;3.5;0.5;0.9;0.6;2.7;0.3;222555.8;451.4;0;3.5;1.7;0;1.2;0.5;0.1;0;0.1;0.2;0.9;0.6;0.6;1.2;1.4;2;1.7;0.3;0
CRS3035RES200mN2733400E3610800;0;;17118;0.58735853;47.308205
CRS3035RES200mN2733400E3611800;1;37018;36406;0.6004887;47.309345;2;0.8;0.1;0.2;0.1;0.6;0.1;49456.9;100.3;0;0.8;0.4;0;0.3;0.1;0;0;0;0;0.2;0.1;0.1;0.3;0.3;0.5;0.4;0.1;0
CRS3035RES200mN2733400E3612200;0;;18667;0.6057409;47.309803
CRS3035RES200mN2733400E3613200;0;;30574;0.6188718;47.31094
CRS3035RES200mN2733400E3613400;0;;30578;0.62149805;47.31117
CRS3035RES200mN2733400E3614400;0;;7889;0.6346296;47.312305
CRS3035RES200mN2733400E3614600;0;;25487;0.63725597;47.31253
CRS3035RES200mN2733400E3616200;0;;755;0.6582677;47.314346
CRS3035RES200mN2733400E3616400;0;;5589;0.6608942;47.31457
CRS3035RES200mN2733400E3616600;0;;31898;0.6635208;47.3148
CRS3035RES200mN2733400E3617000;0;;34720;0.668774;47.315254
CRS3035RES200mN2733400E3617200;0;;38711;0.6714006;47.31548
CRS3035RES200mN2733400E3617400;1;37122;-1;0.6740273;47.315704;1;0.4;0;0.2;0;0.4;0;28681.7;46.6;0;0.4;0.2;0;0.1;0.1;0;0;0;0;0;0.1;0.1;0.1;0.3;0;0.3;0.1;0
CRS3035RES200mN2733400E3618800;0;;4114;0.69241446;47.317287
CRS3035RES200mN2733400E3619000;0;;4061;0.6950413;47.317513
CRS3035RES200mN2733400E3619200;0;;4022;0.69766814;47.317738
CRS3035RES200mN2733400E3619400;0;;17215;0.70029503;47.317963
CRS3035RES200mN2733400E3619600;1;37050;20919;0.7029219;47.31819;3;1.3;0;0.2;0.1;1;0;87728.1;135.4;0;1.3;0.4;0.1;0.5;0.3;0;0;0.1;0;0.1;0.1;0.2;0.3;0.4;1;0.7;0.1;0
CRS3035RES200mN2733400E3619800;1;37050;9675;0.7055488;47.318417;19;8.1;0;1.2;0.4;6.6;0;555611.4;857.3;0;8.1;2.7;0.8;2.7;1.9;0;0;0.4;0;0.4;0.8;1.5;1.9;2.3;6.6;4.7;0.4;0
CRS3035RES200mN2733400E3620000;0;37050;41616;0.7081757;47.31864;27;13;1;4;0;11;1;574379.2;1083;1;12;6;3;1;3;0;0;1;1;1;2;0;4;6;4;3;5;0
CRS3035RES200mN2733400E3620200;0;;33137;0.7108027;47.318867
CRS3035RES200mN2733400E3620400;1;37050;30042;0.71342963;47.31909;12;4.6;0.1;0.9;0.3;4.3;0.4;354847.4;645.4;0;4.6;1.4;0.4;1.4;1.4;0;0;0.4;0.6;1.4;1.1;0.4;2.2;2.5;0.6;2.4;0.4;0
CRS3035RES200mN2733400E3620600;0;37050;341;0.71605664;47.319317;35;13;1;1;2;12;0;1203668.7;2166;0;13;0;1;5;7;0;0;0;0;2;4;3;4;5;13;2;2;0
CRS3035RES200mN2733400E3620800;1;37050;9804;0.71868366;47.319542;19.5;7.5;0.2;1.4;0.5;7;0.6;576627;1048.7;0;7.5;2.2;0.7;2.2;2.4;0;0;0.7;1;2.3;1.8;0.7;3.5;4.1;1;3.8;0.6;0
CRS3035RES200mN2733400E3621000;1;37050;19928;0.7213107;47.319767;8;3.1;0.1;0.6;0.2;2.9;0.3;236564.9;430.2;0;3.1;0.9;0.3;0.9;1;0;0;0.3;0.4;0.9;0.7;0.3;1.4;1.7;0.4;1.6;0.3;0
CRS3035RES200mN2733400E3621200;0;;19930;0.72393775;47.319992
CRS3035RES200mN2733400E3621400;1;37050;-1;0.7265648;47.320217;1;0.4;0;0.1;0;0.4;0;29570.6;53.8;0;0.4;0.1;0.1;0.1;0.1;0;0;0;0.1;0.1;0.1;0;0.2;0.2;0.1;0.2;0;0
CRS3035RES200mN2733400E3621800;0;;22726;0.731819;47.320667
CRS3035RES200mN2733400E3622000;0;;25831;0.7344461;47.320892
CRS3035RES200mN2733400E3622200;0;37050;-1;0.7370733;47.321117;32;12;0;2;0;12;0;1019475.5;1323;0;12;2;2;5;3;0;0;3;1;0;4;2;5;8;3;4;2;0
CRS3035RES200mN2733400E3622400;1;37050;26887;0.73970044;47.321342;23;7.8;0.3;0.6;1.4;6.7;0.3;628704.6;1018.4;0;7.8;1.4;0.3;3.3;2.8;0;0;1.1;0;0.8;3.5;2;2.8;5;3.1;4.7;0;0
